District,Crop,Year,Season,Area,Temperature,Rainfall,Yield
14,6,1998,2,53200.0,26.447897,149.425,0.5545112781954887
14,7,1998,3,200.0,22.862005,1.225,0.0
14,8,1998,2,1100.0,26.447897,149.425,0.3636363636363636
14,9,1998,2,3800.0,26.447897,149.425,0.2631578947368421
14,11,1998,2,4500.0,26.447897,149.425,1.511111111111111
14,13,1998,2,8500.0,26.447897,149.425,0.4117647058823529
14,13,1998,3,12100.0,22.862005,1.225,0.4876033057851239
14,13,1998,4,600.0,33.0474,3.6000001,0.6666666666666666
14,14,1998,2,46100.0,26.447897,149.425,0.5639913232104121
14,15,1998,2,15100.0,26.447897,149.425,0.6357615894039735
15,1,1998,2,100.0,24.100784,182.7,1.0
15,2,1998,3,11300.0,24.484222,0.1,0.6902654867256637
15,3,1998,2,60400.0,24.100784,182.7,1.920529801324504
15,4,1998,2,15200.0,24.100784,182.7,2.0921052631578947
15,4,1998,3,12100.0,24.484222,0.1,1.140495867768595
15,5,1998,2,2300.0,24.100784,182.7,2.0
15,5,1998,3,3100.0,24.484222,0.1,1.4516129032258065
15,6,1998,2,1400.0,24.100784,182.7,0.5
15,8,1998,4,300.0,29.393608,17.7,2.333333333333333
15,11,1998,2,63000.0,24.100784,182.7,2.095238095238096
15,13,1998,3,100.0,24.484222,0.1,1.0
15,13,1998,4,100.0,29.393608,17.7,1.0
15,14,1998,2,3500.0,24.100784,182.7,0.3714285714285714
15,15,1998,2,3900.0,24.100784,182.7,0.6153846153846154
16,1,1998,2,31600.0,25.476168,197.2,0.8037974683544303
16,2,1998,3,28900.0,23.439335,1.05,0.5121107266435986
16,3,1998,2,17200.0,25.476168,197.2,0.3953488372093023
16,3,1998,4,1400.0,32.316223,7.65,1.0714285714285714
16,4,1998,2,176700.0,25.476168,197.2,1.4397283531409168
16,4,1998,3,23500.0,23.439335,1.05,0.6510638297872341
16,5,1998,2,3900.0,25.476168,197.2,1.871794871794872
16,5,1998,4,300.0,32.316223,7.65,1.3333333333333333
16,6,1998,2,24200.0,25.476168,197.2,0.5578512396694215
16,7,1998,3,800.0,23.439335,1.05,0.25
16,8,1998,2,20300.0,25.476168,197.2,0.4827586206896552
16,9,1998,2,12600.0,25.476168,197.2,0.246031746031746
16,11,1998,2,4900.0,25.476168,197.2,1.183673469387755
16,13,1998,2,25600.0,25.476168,197.2,0.44921875
16,13,1998,3,55500.0,23.439335,1.05,0.5801801801801801
16,13,1998,4,1000.0,32.316223,7.65,0.6
16,14,1998,2,66000.0,25.476168,197.2,1.0787878787878789
16,15,1998,2,76800.0,25.476168,197.2,0.6809895833333334
17,1,1998,2,56500.0,27.974714,208.375,1.2371681415929203
17,2,1998,3,37300.0,21.860922,24.775002,0.5871313672922251
17,3,1998,2,12600.0,27.974714,208.375,0.8809523809523809
17,3,1998,4,1400.0,34.5432,5.5,1.1428571428571428
17,4,1998,2,54500.0,27.974714,208.375,1.0256880733944953
17,4,1998,3,21500.0,21.860922,24.775002,0.5348837209302325
17,6,1998,2,2900.0,27.974714,208.375,0.3103448275862069
17,7,1998,3,1000.0,21.860922,24.775002,0.2
17,8,1998,2,29000.0,27.974714,208.375,1.3793103448275863
17,8,1998,4,200.0,34.5432,5.5,1.5
17,9,1998,2,700.0,27.974714,208.375,0.2857142857142857
17,9,1998,3,1000.0,21.860922,24.775002,0.2
17,11,1998,2,253300.0,27.974714,208.375,0.9261744966442952
17,13,1998,2,200.0,27.974714,208.375,0.5
17,13,1998,3,2800.0,21.860922,24.775002,0.5
17,13,1998,4,500.0,34.5432,5.5,1.0
17,14,1998,2,51100.0,27.974714,208.375,0.684931506849315
17,15,1998,2,2800.0,27.974714,208.375,0.25
18,1,1998,2,278100.0,27.3391,235.075,0.7500898957209636
18,2,1998,3,32400.0,24.140585,3.45,0.4290123456790123
18,3,1998,2,800.0,27.3391,235.075,0.375
18,3,1998,4,10400.0,34.197422,9.15,0.7596153846153846
18,4,1998,2,201700.0,27.3391,235.075,1.1621219633118494
18,4,1998,3,26600.0,24.140585,3.45,0.7744360902255639
18,5,1998,4,100.0,34.197422,9.15,1.0
18,6,1998,2,35600.0,27.3391,235.075,0.5449438202247191
18,7,1998,3,600.0,24.140585,3.45,0.1666666666666666
18,8,1998,2,25300.0,27.3391,235.075,0.6245059288537549
18,9,1998,2,8600.0,27.3391,235.075,0.2209302325581395
18,9,1998,3,700.0,24.140585,3.45,0.1428571428571428
18,11,1998,2,6100.0,27.3391,235.075,0.9508196721311476
18,13,1998,2,10200.0,27.3391,235.075,0.3235294117647059
18,13,1998,3,14800.0,24.140585,3.45,0.3783783783783784
18,13,1998,4,1700.0,34.197422,9.15,0.6470588235294118
18,14,1998,2,48100.0,27.3391,235.075,1.037422037422037
18,15,1998,2,48500.0,27.3391,235.075,0.6577319587628866
20,1,1998,2,4200.0,24.34191,222.125,1.0476190476190477
20,2,1998,3,60300.0,21.678993,0.15,0.6583747927031509
20,3,1998,2,42100.0,24.34191,222.125,1.0
20,3,1998,4,3600.0,29.185223,2.0,1.2222222222222223
20,4,1998,2,15500.0,24.34191,222.125,1.4903225806451612
20,4,1998,3,33000.0,21.678993,0.15,0.8818181818181818
20,5,1998,2,15700.0,24.34191,222.125,2.0573248407643314
20,5,1998,3,1700.0,21.678993,0.15,1.4705882352941178
20,5,1998,4,200.0,29.185223,2.0,1.0
20,6,1998,2,7900.0,24.34191,222.125,0.6708860759493671
20,7,1998,3,700.0,21.678993,0.15,0.1428571428571428
20,8,1998,2,45600.0,24.34191,222.125,1.2543859649122806
20,9,1998,2,600.0,24.34191,222.125,0.3333333333333333
20,9,1998,3,100.0,21.678993,0.15,1.0
20,11,1998,2,5900.0,24.34191,222.125,1.4576271186440677
20,13,1998,2,1400.0,24.34191,222.125,0.2857142857142857
20,13,1998,3,500.0,21.678993,0.15,0.6
20,13,1998,4,100.0,29.185223,2.0,1.0
20,14,1998,2,9300.0,24.34191,222.125,0.4623655913978494
20,15,1998,2,12900.0,24.34191,222.125,0.5581395348837209
21,1,1998,2,4000.0,25.077625,192.7,0.8
21,2,1998,3,50000.0,23.805275,0.525,0.55
21,3,1998,2,10900.0,25.077625,192.7,0.3853211009174312
21,3,1998,4,3600.0,32.18421,14.599999,1.3333333333333333
21,4,1998,2,98500.0,25.077625,192.7,0.9573604060913704
21,4,1998,3,186700.0,23.805275,0.525,0.7921799678628816
21,5,1998,2,9100.0,25.077625,192.7,0.4065934065934066
21,5,1998,4,100.0,32.18421,14.599999,1.0
21,6,1998,2,12600.0,25.077625,192.7,0.3492063492063492
21,8,1998,2,14800.0,25.077625,192.7,0.2432432432432432
21,9,1998,2,5900.0,25.077625,192.7,0.1525423728813559
21,11,1998,2,1900.0,25.077625,192.7,0.3684210526315789
21,13,1998,2,39400.0,25.077625,192.7,0.2106598984771573
21,13,1998,3,40200.0,23.805275,0.525,0.2388059701492537
21,13,1998,4,1000.0,32.18421,14.599999,0.6
21,14,1998,2,74900.0,25.077625,192.7,0.5994659546061415
21,15,1998,2,31900.0,25.077625,192.7,0.4608150470219436
22,1,1998,2,330000.0,27.100733,177.95,0.8539393939393939
22,2,1998,3,68000.0,23.85687,0.82500005,0.4808823529411765
22,3,1998,2,600.0,27.100733,177.95,0.3333333333333333
22,3,1998,4,11900.0,33.865124,4.2000003,1.3025210084033614
22,4,1998,2,181600.0,27.100733,177.95,1.1150881057268722
22,4,1998,3,148300.0,23.85687,0.82500005,0.4881995954146999
22,5,1998,2,1300.0,27.100733,177.95,1.8461538461538465
22,5,1998,3,400.0,23.85687,0.82500005,1.5
22,5,1998,4,300.0,33.865124,4.2000003,1.3333333333333333
22,6,1998,2,78800.0,27.100733,177.95,0.3172588832487309
22,7,1998,3,700.0,23.85687,0.82500005,0.1428571428571428
22,8,1998,2,22900.0,27.100733,177.95,0.4497816593886463
22,9,1998,2,7000.0,27.100733,177.95,0.2142857142857142
22,9,1998,3,100.0,23.85687,0.82500005,0.0
22,11,1998,2,9000.0,27.100733,177.95,0.9444444444444444
22,13,1998,2,6000.0,27.100733,177.95,0.4833333333333333
22,13,1998,3,20700.0,23.85687,0.82500005,0.9130434782608696
22,13,1998,4,800.0,33.865124,4.2000003,0.625
22,14,1998,2,73300.0,27.100733,177.95,0.7667121418826739
22,15,1998,2,28300.0,27.100733,177.95,0.4876325088339223
23,1,1998,2,300.0,24.589508,393.44998,1.6666666666666667
23,2,1998,3,47900.0,22.993797,0.57500005,0.6242171189979123
23,3,1998,2,45000.0,24.589508,393.44998,1.468888888888889
23,3,1998,4,7200.0,29.744148,5.45,1.8472222222222223
23,4,1998,2,4000.0,24.589508,393.44998,1.4
23,4,1998,3,387500.0,22.993797,0.57500005,0.536
23,5,1998,2,4800.0,24.589508,393.44998,2.1666666666666665
23,5,1998,3,7400.0,22.993797,0.57500005,1.391891891891892
23,5,1998,4,1700.0,29.744148,5.45,1.8235294117647056
23,6,1998,2,7800.0,24.589508,393.44998,0.5128205128205128
23,7,1998,3,100.0,22.993797,0.57500005,0.0
23,8,1998,2,60800.0,24.589508,393.44998,1.212171052631579
23,9,1998,2,2500.0,24.589508,393.44998,0.4
23,9,1998,3,1000.0,22.993797,0.57500005,0.2
23,11,1998,2,400.0,24.589508,393.44998,1.25
23,13,1998,2,1500.0,24.589508,393.44998,0.3333333333333333
23,13,1998,3,2600.0,22.993797,0.57500005,0.5384615384615384
23,13,1998,4,400.0,29.744148,5.45,0.75
23,14,1998,2,3900.0,24.589508,393.44998,0.282051282051282
23,15,1998,2,2600.0,24.589508,393.44998,0.5
24,2,1998,3,2100.0,22.402685,0.37500003,0.6190476190476191
24,3,1998,4,200.0,27.656761,11.400001,1.0
24,7,1998,3,100.0,22.402685,0.37500003,0.0
24,9,1998,3,100.0,22.402685,0.37500003,0.0
25,2,1998,3,100.0,24.287407,0.05,1.0
25,3,1998,4,500.0,28.71266,7.9,1.0
25,7,1998,3,100.0,24.287407,0.05,0.0
26,1,1998,2,3100.0,24.390553,165.8,1.7096774193548387
26,2,1998,3,30700.0,24.299875,0.025,0.8143322475570033
26,3,1998,2,37100.0,24.390553,165.8,1.38544474393531
26,3,1998,4,1000.0,30.550877,13.85,1.1
26,4,1998,2,123900.0,24.390553,165.8,1.7788539144471347
26,4,1998,3,141600.0,24.299875,0.025,0.5600282485875706
26,5,1998,2,8200.0,24.390553,165.8,1.951219512195122
26,5,1998,3,5400.0,24.299875,0.025,1.5740740740740742
26,5,1998,4,1600.0,30.550877,13.85,1.6875
26,6,1998,2,6900.0,24.390553,165.8,0.4347826086956521
26,7,1998,3,800.0,24.299875,0.025,0.25
26,9,1998,2,700.0,24.390553,165.8,0.4285714285714285
26,9,1998,3,100.0,24.299875,0.025,0.0
26,11,1998,2,56200.0,24.390553,165.8,1.7633451957295374
26,13,1998,2,3400.0,24.390553,165.8,0.2941176470588235
26,13,1998,3,4000.0,24.299875,0.025,0.55
26,13,1998,4,200.0,30.550877,13.85,1.0
26,14,1998,2,13800.0,24.390553,165.8,0.3840579710144927
26,15,1998,2,8600.0,24.390553,165.8,0.6744186046511628
27,1,1998,2,4700.0,23.027239,212.20001,1.7234042553191489
27,2,1998,3,23800.0,21.92089,0.05,0.6680672268907563
27,3,1998,2,55100.0,23.027239,212.20001,1.4791288566243197
27,3,1998,4,4100.0,28.865578,11.799999,1.6341463414634143
27,4,1998,2,69600.0,23.027239,212.20001,1.8433908045977008
27,4,1998,3,141300.0,21.92089,0.05,1.0184005661712667
27,5,1998,2,7200.0,23.027239,212.20001,2.055555555555556
27,5,1998,3,4000.0,21.92089,0.05,1.4
27,5,1998,4,600.0,28.865578,11.799999,1.6666666666666667
27,6,1998,2,5500.0,23.027239,212.20001,0.5818181818181818
27,7,1998,3,400.0,21.92089,0.05,0.25
27,8,1998,2,41500.0,23.027239,212.20001,2.414457831325301
27,9,1998,2,400.0,23.027239,212.20001,0.25
27,9,1998,3,100.0,21.92089,0.05,0.0
27,11,1998,2,11400.0,23.027239,212.20001,1.5614035087719298
27,13,1998,2,1900.0,23.027239,212.20001,0.3157894736842105
27,13,1998,3,1000.0,21.92089,0.05,0.6
27,13,1998,4,100.0,28.865578,11.799999,1.0
27,14,1998,2,7600.0,23.027239,212.20001,0.3815789473684211
27,15,1998,2,4400.0,23.027239,212.20001,0.5
28,1,1998,2,4900.0,26.225702,168.35,1.3877551020408163
28,2,1998,3,50500.0,25.86335,0.0,0.5663366336633663
28,3,1998,2,7400.0,26.225702,168.35,0.6486486486486487
28,3,1998,4,17600.0,33.3423,21.75,2.227272727272727
28,4,1998,2,1300.0,26.225702,168.35,0.6923076923076923
28,4,1998,3,481600.0,25.86335,0.0,0.4667774086378737
28,5,1998,2,11000.0,26.225702,168.35,2.1272727272727274
28,5,1998,3,17300.0,25.86335,0.0,1.5028901734104043
28,5,1998,4,2300.0,33.3423,21.75,1.7826086956521738
28,6,1998,2,3900.0,26.225702,168.35,0.4358974358974359
28,8,1998,2,2900.0,26.225702,168.35,1.137931034482759
28,9,1998,2,700.0,26.225702,168.35,0.4285714285714285
28,9,1998,3,600.0,25.86335,0.0,0.1666666666666666
28,11,1998,2,800.0,26.225702,168.35,1.25
28,13,1998,2,22100.0,26.225702,168.35,0.3031674208144796
28,13,1998,3,29600.0,25.86335,0.0,0.5540540540540541
28,13,1998,4,2400.0,33.3423,21.75,0.8333333333333334
28,14,1998,2,27500.0,26.225702,168.35,0.3054545454545455
28,15,1998,2,3400.0,26.225702,168.35,0.4411764705882353
29,2,1998,3,3800.0,24.597267,0.22500001,0.6052631578947368
29,3,1998,2,200.0,27.240398,316.625,1.0
29,3,1998,4,100.0,29.970222,0.25,2.0
29,7,1998,3,400.0,24.597267,0.22500001,0.25
29,8,1998,2,139500.0,27.240398,316.625,1.9096774193548387
29,8,1998,4,2600.0,29.970222,0.25,2.4615384615384617
29,9,1998,2,1100.0,27.240398,316.625,0.3636363636363636
29,9,1998,3,600.0,24.597267,0.22500001,0.1666666666666666
29,13,1998,3,100.0,24.597267,0.22500001,1.0
29,14,1998,2,3100.0,27.240398,316.625,0.4516129032258064
29,15,1998,2,4900.0,27.240398,316.625,0.7959183673469388
30,1,1998,2,132200.0,28.339418,222.9,0.7586989409984871
30,2,1998,3,19500.0,22.497936,14.025,0.4717948717948718
30,3,1998,2,5200.0,28.339418,222.9,0.8461538461538461
30,3,1998,4,1200.0,34.882725,6.0,1.0833333333333333
30,4,1998,2,54100.0,28.339418,222.9,1.0757855822550833
30,4,1998,3,2000.0,22.497936,14.025,0.35
30,5,1998,2,100.0,28.339418,222.9,2.0
30,5,1998,3,300.0,22.497936,14.025,1.3333333333333333
30,6,1998,2,1300.0,28.339418,222.9,0.6923076923076923
30,7,1998,3,300.0,22.497936,14.025,0.3333333333333333
30,8,1998,2,500.0,28.339418,222.9,1.0
30,9,1998,2,800.0,28.339418,222.9,0.375
30,9,1998,3,800.0,22.497936,14.025,0.125
30,11,1998,2,131600.0,28.339418,222.9,1.00531914893617
30,13,1998,3,600.0,22.497936,14.025,0.5
30,14,1998,2,45800.0,28.339418,222.9,0.9781659388646288
30,15,1998,2,500.0,28.339418,222.9,0.4
32,1,1998,2,445600.0,27.739752,232.025,0.5442100538599641
32,2,1998,3,18800.0,22.450043,13.3,0.4840425531914893
32,3,1998,2,1300.0,27.739752,232.025,1.0
32,3,1998,4,5500.0,34.633293,7.4,0.9090909090909092
32,4,1998,2,157300.0,27.739752,232.025,1.4221233312142405
32,4,1998,3,100.0,22.450043,13.3,1.0
32,5,1998,2,100.0,27.739752,232.025,2.0
32,6,1998,2,47700.0,27.739752,232.025,0.6540880503144654
32,7,1998,3,200.0,22.450043,13.3,0.0
32,8,1998,2,5400.0,27.739752,232.025,0.7407407407407407
32,9,1998,2,6800.0,27.739752,232.025,0.3529411764705882
32,9,1998,3,400.0,22.450043,13.3,0.25
32,11,1998,2,73900.0,27.739752,232.025,2.261163734776725
32,13,1998,2,700.0,27.739752,232.025,0.2857142857142857
32,13,1998,3,700.0,22.450043,13.3,0.7142857142857143
32,13,1998,4,400.0,34.633293,7.4,1.0
32,14,1998,2,111600.0,27.739752,232.025,1.0268817204301075
32,15,1998,2,24100.0,27.739752,232.025,0.5394190871369294
1,1,1999,2,15000.0,23.217793,132.09999,1.5066666666666666
1,2,1999,3,55300.0,22.058489,2.2250001,0.6256781193490054
1,3,1999,2,7300.0,23.217793,132.09999,0.7397260273972602
1,3,1999,4,14100.0,28.774296,13.599999,1.9716312056737588
1,4,1999,2,800.0,23.217793,132.09999,0.875
1,4,1999,3,498300.0,22.058489,2.2250001,0.3831025486654625
1,5,1999,2,6400.0,23.217793,132.09999,1.484375
1,5,1999,3,8800.0,22.058489,2.2250001,1.5795454545454546
1,5,1999,4,1700.0,28.774296,13.599999,1.6470588235294117
1,6,1999,2,16800.0,23.217793,132.09999,0.2202380952380952
1,7,1999,3,100.0,22.058489,2.2250001,0.0
1,8,1999,2,5700.0,23.217793,132.09999,1.4035087719298245
1,9,1999,2,900.0,23.217793,132.09999,0.2222222222222222
1,9,1999,3,400.0,22.058489,2.2250001,0.25
1,10,1999,2,600.0,23.217793,132.09999,0.8333333333333334
1,10,1999,3,800.0,22.058489,2.2250001,0.25
1,11,1999,2,7500.0,23.217793,132.09999,1.3866666666666667
1,13,1999,2,11200.0,23.217793,132.09999,0.3482142857142857
1,13,1999,3,8800.0,22.058489,2.2250001,0.5681818181818182
1,13,1999,4,300.0,28.774296,13.599999,0.6666666666666666
1,14,1999,2,19000.0,23.217793,132.09999,0.5210526315789473
1,15,1999,2,3200.0,23.217793,132.09999,0.25
2,1,1999,2,239600.0,26.449055,172.175,0.9770450751252088
2,2,1999,3,38100.0,23.140648,9.525,0.7585301837270341
2,3,1999,2,200.0,26.449055,172.175,0.5
2,3,1999,4,1700.0,33.52213,2.4,1.3529411764705883
2,4,1999,2,87800.0,26.449055,172.175,1.520501138952164
2,5,1999,2,100.0,26.449055,172.175,1.0
2,6,1999,2,56700.0,26.449055,172.175,0.5661375661375662
2,7,1999,3,200.0,23.140648,9.525,0.0
2,9,1999,2,5300.0,26.449055,172.175,0.2452830188679245
2,10,1999,2,1000.0,26.449055,172.175,0.6
2,11,1999,2,28400.0,26.449055,172.175,1.4049295774647887
2,13,1999,2,2300.0,26.449055,172.175,0.391304347826087
2,13,1999,3,2800.0,23.140648,9.525,0.5714285714285714
2,13,1999,4,1100.0,33.52213,2.4,1.818181818181818
2,14,1999,2,46000.0,26.449055,172.175,1.2608695652173914
2,15,1999,2,14300.0,26.449055,172.175,0.6083916083916084
3,1,1999,2,326000.0,26.053877,244.27501,0.7656441717791411
3,2,1999,3,57000.0,22.80447,7.1749997,0.7596491228070176
3,3,1999,2,7700.0,26.053877,244.27501,0.7792207792207793
3,3,1999,4,700.0,33.768173,7.75,1.1428571428571428
3,4,1999,2,117000.0,26.053877,244.27501,1.1162393162393165
3,4,1999,3,200.0,22.80447,7.1749997,0.5
3,5,1999,2,700.0,26.053877,244.27501,1.2857142857142858
3,5,1999,4,100.0,33.768173,7.75,1.0
3,6,1999,2,58900.0,26.053877,244.27501,0.534804753820034
3,7,1999,3,100.0,22.80447,7.1749997,0.0
3,8,1999,2,8800.0,26.053877,244.27501,0.6363636363636364
3,9,1999,2,4000.0,26.053877,244.27501,0.1
3,9,1999,3,300.0,22.80447,7.1749997,0.3333333333333333
3,10,1999,2,1900.0,26.053877,244.27501,0.6842105263157895
3,11,1999,2,186800.0,26.053877,244.27501,0.7639186295503212
3,13,1999,2,1100.0,26.053877,244.27501,0.3636363636363636
3,13,1999,3,5100.0,22.80447,7.1749997,0.5882352941176471
3,13,1999,4,100.0,33.768173,7.75,1.0
3,14,1999,2,92200.0,26.053877,244.27501,1.0488069414316703
3,15,1999,2,10700.0,26.053877,244.27501,0.514018691588785
4,1,1999,2,159500.0,24.714521,174.35,0.709717868338558
4,2,1999,3,48700.0,22.981155,5.0250006,0.5420944558521561
4,3,1999,2,11600.0,24.714521,174.35,0.5603448275862069
4,3,1999,4,800.0,31.073551,5.2000003,1.0
4,4,1999,2,28000.0,24.714521,174.35,1.2892857142857144
4,4,1999,3,184600.0,22.981155,5.0250006,0.7941495124593716
4,5,1999,2,43800.0,24.714521,174.35,1.7123287671232876
4,5,1999,3,2900.0,22.981155,5.0250006,1.5862068965517242
4,5,1999,4,300.0,31.073551,5.2000003,1.6666666666666667
4,6,1999,2,13200.0,24.714521,174.35,0.3484848484848485
4,7,1999,3,600.0,22.981155,5.0250006,0.1666666666666666
4,8,1999,2,900.0,24.714521,174.35,0.4444444444444444
4,9,1999,2,6000.0,24.714521,174.35,0.3166666666666666
4,10,1999,2,2800.0,24.714521,174.35,0.7142857142857143
4,11,1999,2,3300.0,24.714521,174.35,1.7272727272727273
4,13,1999,2,8200.0,24.714521,174.35,0.4390243902439024
4,13,1999,3,9500.0,22.981155,5.0250006,0.6736842105263158
4,13,1999,4,300.0,31.073551,5.2000003,0.6666666666666666
4,14,1999,2,42300.0,24.714521,174.35,0.4160756501182033
4,15,1999,2,7600.0,24.714521,174.35,0.6710526315789473
5,1,1999,2,111200.0,25.321129,139.975,0.7841726618705036
5,2,1999,3,25200.0,24.085108,4.5750003,0.503968253968254
5,3,1999,2,14400.0,25.321129,139.975,0.6111111111111112
5,3,1999,4,3600.0,31.591244,18.55,1.0277777777777777
5,4,1999,2,75200.0,25.321129,139.975,1.18218085106383
5,4,1999,3,250000.0,24.085108,4.5750003,0.6268
5,5,1999,2,3200.0,25.321129,139.975,1.84375
5,5,1999,3,2800.0,24.085108,4.5750003,1.5
5,5,1999,4,500.0,31.591244,18.55,1.6
5,6,1999,2,17200.0,25.321129,139.975,0.3081395348837209
5,7,1999,3,1200.0,24.085108,4.5750003,0.3333333333333333
5,8,1999,2,3800.0,25.321129,139.975,0.4473684210526316
5,9,1999,2,9200.0,25.321129,139.975,0.3152173913043478
5,11,1999,2,2000.0,25.321129,139.975,1.65
5,13,1999,2,15400.0,25.321129,139.975,0.435064935064935
5,13,1999,3,27200.0,24.085108,4.5750003,0.6727941176470589
5,13,1999,4,1800.0,31.591244,18.55,0.5
5,14,1999,2,47800.0,25.321129,139.975,0.3786610878661088
5,15,1999,2,10300.0,25.321129,139.975,0.3786407766990291
6,2,1999,3,6000.0,23.069504,6.075,0.4333333333333333
6,3,1999,2,100.0,26.581398,337.1,1.0
6,3,1999,4,200.0,34.555412,7.8,1.0
6,4,1999,3,1400.0,23.069504,6.075,0.4285714285714285
6,6,1999,2,600.0,26.581398,337.1,0.3333333333333333
6,7,1999,3,400.0,23.069504,6.075,0.25
6,8,1999,2,141000.0,26.581398,337.1,1.5475177304964538
6,8,1999,4,5500.0,34.555412,7.8,2.0727272727272728
6,9,1999,2,900.0,26.581398,337.1,0.3333333333333333
6,9,1999,3,300.0,23.069504,6.075,0.3333333333333333
6,11,1999,2,11600.0,26.581398,337.1,1.353448275862069
6,14,1999,2,6100.0,26.581398,337.1,0.8852459016393442
6,15,1999,2,1100.0,26.581398,337.1,0.2727272727272727
7,1,1999,2,258000.0,25.231438,174.5,1.0213178294573644
7,2,1999,3,47200.0,22.99145,6.875,0.7097457627118644
7,3,1999,2,6800.0,25.231438,174.5,0.7205882352941176
7,3,1999,4,2700.0,31.936977,7.6000004,0.8888888888888888
7,4,1999,2,130900.0,25.231438,174.5,1.8678380443086329
7,4,1999,3,21100.0,22.99145,6.875,0.6303317535545023
7,5,1999,2,18300.0,25.231438,174.5,1.530054644808743
7,5,1999,3,1000.0,22.99145,6.875,1.5
7,5,1999,4,100.0,31.936977,7.6000004,1.0
7,6,1999,2,70200.0,25.231438,174.5,0.5470085470085471
7,7,1999,3,100.0,22.99145,6.875,1.0
7,8,1999,2,200.0,25.231438,174.5,0.5
7,9,1999,2,6800.0,25.231438,174.5,0.3382352941176471
7,10,1999,2,1200.0,25.231438,174.5,0.8333333333333334
7,10,1999,3,800.0,22.99145,6.875,0.25
7,11,1999,2,69500.0,25.231438,174.5,1.437410071942446
7,13,1999,2,2200.0,25.231438,174.5,0.4090909090909091
7,13,1999,3,8100.0,22.99145,6.875,0.5802469135802469
7,13,1999,4,1500.0,31.936977,7.6000004,0.7333333333333333
7,14,1999,2,55700.0,25.231438,174.5,0.7594254937163375
7,15,1999,2,64900.0,25.231438,174.5,0.5469953775038521
8,1,1999,2,54600.0,26.816593,331.2,1.120879120879121
8,2,1999,3,17000.0,24.850428,1.925,0.4294117647058823
8,3,1999,2,100.0,26.816593,331.2,1.0
8,3,1999,4,200.0,34.760376,13.95,1.0
8,4,1999,2,19000.0,26.816593,331.2,1.0789473684210529
8,4,1999,3,62900.0,24.850428,1.925,0.5119236883942766
8,5,1999,2,100.0,26.816593,331.2,1.0
8,5,1999,3,100.0,24.850428,1.925,2.0
8,6,1999,2,1900.0,26.816593,331.2,0.5263157894736842
8,7,1999,3,400.0,24.850428,1.925,0.25
8,8,1999,2,140600.0,26.816593,331.2,1.504267425320057
8,8,1999,4,3100.0,34.760376,13.95,1.5483870967741935
8,9,1999,2,1300.0,26.816593,331.2,0.3076923076923077
8,9,1999,3,1000.0,24.850428,1.925,0.3
8,10,1999,2,2900.0,26.816593,331.2,0.6896551724137931
8,11,1999,2,125900.0,26.816593,331.2,1.5186656076250993
8,14,1999,2,27400.0,26.816593,331.2,0.7737226277372263
8,15,1999,2,1600.0,26.816593,331.2,0.25
9,1,1999,2,67100.0,26.283133,107.45,0.684053651266766
9,2,1999,3,17900.0,23.73209,5.275,0.5754189944134078
9,3,1999,2,38000.0,26.283133,107.45,0.4578947368421052
9,3,1999,4,5900.0,30.972248,4.8500004,1.2203389830508475
9,4,1999,2,35600.0,26.283133,107.45,0.952247191011236
9,4,1999,3,10000.0,23.73209,5.275,1.03
